postcode,easting,northing,river_level,tide_level,rainfall_level
RM14 3DF,556263,186370,0.133041667,1.289,0.0
CM12 0TP,566625,196763,0.466239583,1.289,0.008333333
SE24 9ND,532339,174560,0.976458333,1.453,0.008333333
BN21 1EF,560275,98932,0.1488125,1.453,0.0
BN21 1EF,560275,98932,0.1488125,1.453,0.008333333
W12 9DS,521963,180087,1.24978125,1.453,0.0
TN12 7PB,567142,141763,0.16275,1.289,0.020833333
W3 8AE,520169,179741,0.2274375,1.453,0.0
KT18 5QX,522925,157955,0.1145,1.453,0.008333333
W4 3JN,520068,177614,0.2274375,1.453,0.0
PO20 1PW,488032,102373,0.055479167,1.189,0.0
RG9 5PE,469553,184233,0.130697917,1.189,0.0
GU25 4NN,497437,167336,0.793375,1.189,0.0
CR0 0NE,538524,162642,0.259770833,1.453,0.008333333
SW2 1BT,531101,174642,0.883375,1.453,0.008333333
HP12 3ND,484956,191767,0.169916667,1.189,0.0
OX12 7DJ,440607,188508,0.465875,1.189,0.004166667
TW3 1ZS,513939,175863,0.171260417,1.453,0.0
SL2 1TS,494645,181831,0.102864583,1.189,0.0
RG6 5TE,473707,170892,0.10175,1.189,0.0
SW18 4ST,526133,172730,1.088635417,1.453,0.029166667
RH13 9TE,516263,126751,0.229604167,1.453,0.0
TN11 8RB,554940,146211,0.321552083,1.453,0.0
ME10 4TL,591214,163455,0.162083333,1.289,0.0
E10 6LN,538272,187195,1.050166667,1.289,0.0
ME9 9NU,593602,162901,0.162083333,1.289,0.0
BN6 8LE,530742,115137,0.16803125,1.453,0.016666667
RM9 6YS,549224,183513,-0.706,1.289,0.0
ME13 8RW,600741,160973,0.200604167,1.289,0.008333333
NW2 6UE,523348,185687,0.083416667,1.453,0.0
SO15 1HN,440841,112376,0.044114583,1.189,0.004166667
TW13 7LT,510735,172915,0.06309375,1.453,0.0
RG9 1LR,475566,181729,0.143645833,1.189,0.0
CR4 2GL,528321,169618,0.883375,1.453,0.029166667
GU34 2JF,472062,140590,0.11896875,1.189,0.0
GU8 5SZ,494822,137531,1.866697917,1.189,0.0
KT2 7UN,519350,170201,0.186958333,1.453,0.0
RG31 7RX,467375,171820,0.130697917,1.189,0.004166667
N7 9SQ,530686,185514,2.525052083,1.453,0.0
SS14 1EH,570481,188761,0.466239583,1.289,0.008333333
PO13 0HQ,458005,102172,0.532385417,1.189,0.0
SO16 7PT,440529,118304,0.095041667,1.189,0.004166667
SO23 0BB,448984,129923,0.44234375,1.189,0.0
BN3 3TP,529056,105179,1.18546875,1.453,0.016666667
DA8 1NB,550857,178391,0.0,1.289,0.0
PO22 0ER,495767,104443,0.055479167,1.189,0.0
SO53 3PR,442771,119392,0.095041667,1.189,0.0
RG6 3AN,475949,170741,0.205104167,1.189,0.0
RM17 6GT,560743,177616,0.117114583,1.289,0.0
NW1 4EB,528813,182489,0.795927083,1.453,0.0
SE22 8LZ,533841,174059,0.087645833,1.453,0.008333333
GU12 5FB,489156,153848,0.851354167,1.189,0.0
N19 5DS,529187,186891,0.795927083,1.453,0.0
BR5 4FJ,548184,166710,0.580947917,1.453,0.0
W6 7PU,523252,179304,1.24978125,1.453,0.0
KT16 9PX,503351,165061,0.487875,1.453,0.0
SW1P 4EN,529898,178889,0.883375,1.453,0.008333333
E2 8GR,534279,183265,5.802614583,1.453,0.008333333
RM3 9AA,553926,192753,1.005916667,1.289,0.0
SW15 6BF,523827,174653,1.24978125,1.453,0.0
TW10 6DU,518519,174944,0.398427083,1.453,0.0
TN22 5SY,547726,119784,0.35525,1.453,0.0125
SE12 9QW,541186,172173,0.058729167,1.453,0.008333333
N16 7EP,534094,186573,5.802614583,1.453,0.0
SS14 3SR,572779,189461,0.466239583,1.289,0.008333333
E6 6AX,543476,182704,2.946239583,1.289,0.0125
E13 0LZ,540356,183641,0.401947917,1.289,0.0
BN11 3PL,513740,102166,-3.331583333,1.453,0.008333333
EC3R 6DB,532901,180752,5.802614583,1.453,0.008333333
RG21 7BA,463915,152105,1.0271875,1.189,0.0
SL6 8QR,489854,181645,2.2726875,1.189,0.0
SW20 8ED,523926,169307,0.559625,1.453,0.0
KT5 8PE,518792,167398,0.051541667,1.453,0.0
HA2 9HF,512304,186097,0.017322917,1.453,0.0
GU18 5UR,491844,161457,0.553958333,1.189,0.0
TN22 4EY,553130,122304,0.241614583,1.453,0.008333333
ME2 4QP,575325,169111,0.150145833,1.289,0.004166667
DA8 1JD,549909,177228,0.139979167,1.289,0.0
SM5 1AP,526418,166717,-0.0084375,1.453,0.008333333
HA8 0NN,520605,190885,0.636010417,1.453,0.0
CR7 7YG,531520,167158,0.976458333,1.453,0.016666667
DA2 8AS,558940,172063,0.117114583,1.289,0.0
LU7 0UG,490240,221853,0.0736875,1.189,0.0
W1G 8YF,528524,181762,0.795927083,1.453,0.0
RM17 5DU,561231,178474,0.117114583,1.289,0.0
TN35 4QZ,581163,115284,0.203041667,1.453,0.0
E14 3EX,538360,179762,0.050947917,1.453,0.008333333
BN15 9NG,517882,104983,1.18546875,1.453,0.008333333
NW3 6SG,526323,185868,0.795927083,1.453,0.0
SW6 2GP,526002,175833,1.088635417,1.453,0.0
TN24 8HA,601161,143057,0.92284375,1.289,0.004166667
RG27 8BF,476469,154490,0.440854167,1.189,0.0
RM11 1FE,552810,186915,0.131458333,1.289,0.0
TN25 5NZ,604816,144455,0.200604167,1.289,0.004166667
TN38 8AY,576828,108195,0.05,1.453,0.0
RG26 3PY,460894,162638,0.200083333,1.189,0.0
TN20 6RB,558029,126318,0.076489583,1.453,0.016666667
SE1 1YH,532680,179759,5.802614583,1.453,0.008333333
BN3 4BA,527796,104990,1.18546875,1.453,0.016666667
RH16 3SJ,534731,123283,0.138822917,1.453,0.004166667
DA15 8BH,545135,173111,0.304677083,1.289,0.0
RG10 9EW,478832,176808,1.217302083,1.189,0.0
TN12 8NJ,570201,140768,0.2324375,1.289,0.008333333
RG21 7QB,464075,152147,1.0271875,1.189,0.0
TW11 9ND,516533,171235,0.138270833,1.453,0.0
SW15 4BE,522448,173490,0.236,1.453,0.0
BR4 9DZ,539957,164789,0.038375,1.453,0.008333333
IG1 3LQ,542651,187317,0.401947917,1.289,0.0
NW4 3TR,522838,187890,0.083416667,1.453,0.0
GU1 4JT,499838,150262,1.285479167,1.189,0.0
SL6 5NE,482416,183975,0.110395833,1.189,0.0
SE10 9RQ,538087,177628,0.050947917,1.453,0.008333333
RH8 0RY,540665,150727,0.04415625,1.453,0.0
RG12 7AL,486928,166747,1.779916667,1.189,0.0
ME17 4HQ,574682,151493,1.300760417,1.289,0.0
IG1 1YS,544177,186592,2.946239583,1.289,0.0125
RG6 7YF,476286,171410,0.205104167,1.189,0.0
BN3 3EW,529152,105362,1.18546875,1.453,0.016666667
NW8 8LE,526878,182319,0.795927083,1.453,0.0
N16 6YD,533678,186812,5.802614583,1.453,0.0
RH20 3XG,508737,114338,1.930604167,1.453,0.0
CT18 8BZ,616282,139048,0.316895833,1.36,0.008333333
SO19 9UN,443465,110744,1.5491875,1.189,0.0
SO15 8QW,439831,113066,0.044114583,1.189,0.004166667
SN7 7JL,428724,195389,0.16284375,1.189,0.004166667
BN11 4SX,513618,102494,-3.331583333,1.453,0.008333333
NW11 9ZX,524878,188370,0.083416667,1.453,0.0
ME19 6ET,569925,158128,0.45975,1.289,0.004166667
SP11 6EG,441395,150877,0.229354167,1.189,0.0125
SE18 5EZ,542504,178671,0.196427083,1.289,0.0125
TW13 4EA,510135,172552,0.2555625,1.453,0.0
RG14 1DJ,447104,167317,0.997052083,1.189,0.0
HA8 8YQ,520189,193349,0.762697917,1.453,0.0
GU2 9QE,498748,151991,1.285479167,1.189,0.0
SS7 1HR,578186,187677,0.466239583,1.289,0.008333333
NW8 9EU,526621,182957,0.795927083,1.453,0.0
BN27 3AT,558283,111152,0.1488125,1.453,0.008333333
CM12 9NH,566967,194172,0.466239583,1.289,0.008333333
NW10 3LJ,523038,183732,-1.080875,1.453,0.0
NW11 7QS,525468,187203,0.795927083,1.453,0.0
TN26 2BT,596974,131607,1.018520833,1.289,0.0
TN26 2BT,596974,131607,0.826625,1.289,0.0
DA2 6QF,556107,175041,0.117114583,1.289,0.0
OX14 4JU,447916,194821,0.120947917,1.189,0.0
RG9 4LZ,473904,178137,0.129322917,1.189,0.0
RG17 0ED,434182,168320,0.052895833,1.189,0.025
GU21 2JE,496807,158914,0.361614583,1.189,0.0
BN12 6QY,509570,103150,-3.331583333,1.453,0.0
TN34 3HU,582379,109557,0.203041667,1.453,0.0
DA1 4FU,551351,174795,0.22278125,1.289,0.0
CR7 6DW,531011,167867,0.976458333,1.453,0.016666667
SL4 2QT,498147,174630,0.250177083,1.189,0.0
KT9 2EX,518416,164058,0.051541667,1.453,0.0
SP11 6ET,443073,153005,0.229354167,1.189,0.0125
W11 2DY,524715,181004,1.24978125,1.453,0.0
SO41 9AH,432244,95429,0.35234375,0.743,0.0
CT1 2UE,615308,157807,0.385541667,1.36,0.008333333
SM5 1LF,527432,166896,1.252895833,1.453,0.029166667
TN33 0PN,579823,118516,0.233145833,1.453,0.0
BR8 7QT,551306,170458,0.139979167,1.289,0.0
RM16 6RH,559214,178673,0.117114583,1.289,0.0
RH17 7SQ,534531,122869,0.138822917,1.453,0.004166667
UB4 9NG,511700,182469,0.134510417,1.453,0.0
TN9 1EX,559150,146538,1.194522222,1.453,0.0
GU10 4NS,483027,144411,0.185645833,1.189,0.0
RG2 0DJ,471580,172354,6.67753125,1.189,0.0
SE13 6RX,538616,174339,0.050947917,1.453,0.008333333
ME15 6TB,575145,154570,0.329989583,1.289,0.004166667
SO17 2AG,442968,114405,1.5491875,1.189,0.0
RG17 0DZ,434233,169132,0.052895833,1.189,0.025
N1 4HH,533066,184331,5.802614583,1.453,0.0
NW9 5GS,521389,191040,0.1208125,1.453,0.0
SO31 8JY,448105,110639,1.5491875,1.189,0.0
N15 6NF,533534,188211,5.802614583,1.453,0.0
E14 0PT,538529,181364,0.050947917,1.453,0.008333333
TN34 2SJ,581539,112271,0.203041667,1.453,0.0
SE5 9PF,532176,175935,0.883375,1.453,0.008333333
NW6 7EY,524882,183658,0.083416667,1.453,0.0
BR1 4LH,538323,171278,0.512135417,1.453,0.008333333
GU22 0SD,499638,155658,0.448020833,1.189,0.0
GU21 4TF,499602,159623,0.448020833,1.189,0.0
HA0 1DR,517532,183227,0.076614583,1.453,0.0
SW1W 8SS,528556,178377,0.060520833,1.453,0.0
E8 2LF,533584,185143,5.802614583,1.453,0.0
RG10 8PB,478537,180752,0.143645833,1.189,0.0
SO23 8QY,448283,129524,0.44234375,1.189,0.0
E9 6QB,535137,184574,5.802614583,1.453,0.0
SO16 6BZ,439305,114802,0.044114583,1.189,0.004166667
GU22 8HN,501906,158164,0.777947917,1.189,0.0
KT16 8HZ,504714,166508,1.037635417,1.453,0.0
SE15 6DH,533425,177250,0.087645833,1.453,0.008333333
SL5 8SB,490992,169753,1.779916667,1.189,0.0
TW19 6ED,502642,172679,0.124104167,1.189,0.0
ME15 0AX,575621,151337,0.2119375,1.289,0.0
N8 9RD,530234,187912,2.525052083,1.453,0.0
WC2B 5EL,530438,181476,5.802614583,1.453,0.0
TW20 8UB,501917,168620,0.573239583,1.189,0.0
ME7 1NY,577536,169279,0.150145833,1.289,0.004166667
CR0 1GT,532304,165491,0.058260417,1.453,0.008333333
CT9 5SP,635477,169997,0.22603125,1.36,0.0
HA6 1QH,510547,190776,0.1881875,1.453,0.0
SL0 0LQ,502059,182519,0.415229167,1.189,0.0
RH16 4NN,532869,123147,0.16803125,1.453,0.008333333
KT22 7DW,516614,157615,1.22046875,1.453,0.0
SO45 3ZG,443614,106109,1.5491875,1.189,0.0
SS7 1AP,578360,188135,0.466239583,1.289,0.008333333
W1F 0HP,529531,181057,0.795927083,1.453,0.0
KT9 2AH,518955,163715,0.051541667,1.453,0.0
GU7 1NX,497432,143327,1.866697917,1.189,0.0
W1U 6RN,527955,181790,0.795927083,1.453,0.0
KT6 6PN,518046,166620,0.051541667,1.453,0.0
TN40 2JZ,575486,108533,0.05,1.453,0.008333333
TW15 2SX,506711,171197,0.485197917,1.453,0.0
DA7 4NY,548717,175890,0.139979167,1.289,0.0
PO5 2QZ,465071,98905,0.532385417,1.189,0.0
HP7 0QY,492192,198946,0.147979167,1.189,0.0
KT22 8ST,517114,156742,1.22046875,1.453,0.0
BN24 6RE,566996,104924,0.076489583,1.453,0.0
RG27 0SL,466581,156192,0.2371875,1.189,0.0
SL9 7EB,500533,187519,0.0918125,1.189,0.0
W14 9YD,524176,179036,1.24978125,1.453,0.0
KT11 2SP,513512,160006,1.17375,1.453,0.0
W4 2SR,521589,177713,1.24978125,1.453,0.0
PO2 9HY,465178,102877,0.532385417,1.189,0.0
TN3 8HU,567613,136357,0.16275,1.453,0.020833333
HP18 9JR,463993,208264,4.346166667,1.189,0.0
HA0 1LS,518567,183417,0.076614583,1.453,0.0
IG3 8HA,545335,188008,2.946239583,1.289,0.0125
ME12 2AB,592582,174899,0.162083333,1.289,0.004166667
SS13 2AA,574054,188291,0.466239583,1.289,0.008333333
W8 7RT,525447,179546,1.24978125,1.453,0.0
GU21 3RG,497719,159105,0.361614583,1.189,0.0
N10 3DS,528752,189322,2.525052083,1.453,0.0
RG5 3EB,475492,173630,0.129322917,1.189,0.0
OX13 6LW,448248,198210,0.120947917,1.189,0.0
RM13 7LR,551872,184677,0.131458333,1.289,0.0
BH25 7AR,424725,93320,0.1148125,0.743,0.0
W14 8DH,524257,179543,1.24978125,1.453,0.0
SE13 5RP,538966,175315,0.050947917,1.453,0.008333333
CR3 5BQ,530599,154595,0.53496875,1.453,0.029166667
DA2 7PA,550927,171260,0.139979167,1.289,0.0
SE20 7QT,535813,169790,0.259770833,1.453,0.008333333
BN13 1HH,512958,104016,-3.331583333,1.453,0.008333333
BN12 5JE,509193,102497,-3.331583333,1.453,0.0
NW3 2UW,527629,185147,0.795927083,1.453,0.0
SO31 7GF,451486,108340,0.144351064,1.189,0.0
TN2 5QZ,558072,138594,1.194522222,1.453,0.008333333
GU25 4PA,498092,168195,0.793375,1.189,0.0
SP6 3HA,409989,116632,0.570614583,0.743,0.0
W3 9QB,519349,180607,0.120166667,1.453,0.0
W9 2DB,525269,182333,0.083416667,1.453,0.0
CT9 2LJ,636659,171321,0.22603125,1.36,0.0
HA9 0NU,519402,186031,0.076614583,1.453,0.0
OX14 1XN,450187,199281,0.616552083,1.189,0.0
SW2 3AJ,530740,172507,0.883375,1.453,0.008333333
TN12 9EE,574723,144376,0.2119375,1.289,0.008333333
PO16 0RT,457807,105453,0.179208333,1.189,0.0
BN12 5BU,510159,102839,-3.331583333,1.453,0.008333333
DA15 8HP,545562,173759,0.304677083,1.289,0.0
BN44 3YH,517836,111225,1.18546875,1.453,0.0
GU16 8TA,488275,158800,0.851354167,1.189,0.0
PO16 0DZ,457608,106231,0.179208333,1.189,0.0
HA8 5DF,519641,190961,0.636010417,1.453,0.0
KT12 2ES,511142,167649,0.2555625,1.453,0.0
ME15 9ZR,577874,152599,0.329989583,1.289,0.0
RH19 2NF,539419,140736,0.926635417,1.453,0.0
SO31 9AQ,450764,106161,0.144351064,1.189,0.0
ME3 7NU,572078,170572,0.150145833,1.289,0.004166667
RG21 3PS,463814,151485,1.0271875,1.189,0.0
PO18 9EJ,477491,113094,0.24828125,1.189,0.0
W9 3LY,525067,182287,0.083416667,1.453,0.0
SS8 9RE,578886,184608,0.466239583,1.289,0.008333333
SW1H 9LL,529797,179501,0.883375,1.453,0.0
SL7 3NQ,484850,188431,0.0944375,1.189,0.0
N1 2XY,532439,184750,5.802614583,1.453,0.0
NW7 4SG,521976,192245,0.1208125,1.453,0.0
CR0 6XD,533741,165996,0.976458333,1.453,0.008333333
SE9 3PU,544159,172548,0.91425,1.453,0.0
PO33 1BF,459760,91329,0.5180625,1.189,0.0
KT16 0HD,502569,163873,0.487875,1.189,0.0
TW5 0NF,512763,177151,0.06309375,1.453,0.0
BN23 7DR,563081,102271,0.076489583,1.453,0.0
BN10 7AE,539689,101398,-5.02471875,1.453,0.0
RM9 4PX,546786,184556,2.946239583,1.289,0.0125
GU51 4SN,480657,154457,0.440854167,1.189,0.0
SL1 2TG,496018,179434,0.102864583,1.189,0.0
IG4 5DB,542125,188489,0.401947917,1.289,0.0
TN8 5JB,543844,146618,0.704,1.453,0.0
NW7 2RA,522232,192211,0.1208125,1.453,0.0
W1F 0HY,529526,181067,0.795927083,1.453,0.0
N4 1JL,532095,188470,5.802614583,1.453,0.0
GU28 9LF,496659,127053,0.07953125,1.189,0.0
N12 9DX,526473,192231,0.268125,1.453,0.0
NW7 3TD,521627,192209,0.762697917,1.453,0.0
BN20 8DX,559241,99003,0.1488125,1.453,0.0
BN20 8DX,559241,99003,0.1488125,1.453,0.008333333
ME18 5AN,570337,153502,0.45975,1.289,0.004166667
SO19 6HT,447061,112077,1.5491875,1.189,0.0
W3 7SL,521718,179994,1.24978125,1.453,0.0
DA11 0PB,564589,173885,0.117114583,1.289,0.0
SO21 1NT,448086,125399,0.369760417,1.189,0.0
SO16 4BX,439020,114501,0.044114583,1.189,0.004166667
CR0 4ST,530120,164958,0.297697917,1.453,0.016666667
TN2 5PN,557521,138123,0.246114583,1.453,0.008333333
ME7 2ER,578387,167911,0.150145833,1.289,0.004166667
SE17 3PF,531650,177668,0.883375,1.453,0.008333333
RH2 0UE,525753,151187,0.53496875,1.453,0.029166667
N4 3LG,530904,186895,2.525052083,1.453,0.0
RH10 3UR,529996,138138,0.770395833,1.453,0.004166667
BN14 7RB,513806,104442,-3.331583333,1.453,0.008333333
CM15 8NF,560946,194802,0.40121875,1.289,0.008333333
SE8 5JZ,536359,177754,0.087645833,1.453,0.008333333
HA5 5QE,512433,189448,0.3753125,1.453,0.0
HP20 1NS,483577,213942,0.463333333,1.189,0.0
SL9 0BX,500176,191407,0.0918125,1.189,0.016666667
BN17 6QJ,504135,102028,-3.331583333,1.453,0.0
PO19 3DU,485594,105267,0.055479167,1.189,0.0
NW5 4AJ,528286,185413,0.795927083,1.453,0.0
GU21 2BG,497196,158157,0.361614583,1.189,0.0
N1 7DU,532312,183623,5.802614583,1.453,0.0
IG7 4PD,546096,192236,0.329822917,1.289,0.0
GU9 8LW,484323,145780,0.185645833,1.189,0.0
DA3 8HF,558040,165764,0.117114583,1.289,0.0
BN3 3RB,528707,105154,1.18546875,1.453,0.016666667
N12 9AA,527283,192375,0.268125,1.453,0.0
CM4 0DG,564997,199592,0.466239583,1.289,0.008333333
BN18 0JN,497844,102538,0.055479167,1.189,0.0
OX14 5JX,448605,196597,0.120947917,1.189,0.0
TN14 5NA,552120,159125,0.251885417,1.453,0.015833333
BH24 2YW,415114,106767,0.1148125,0.743,0.0
W10 5AR,524241,182281,0.083416667,1.453,0.0
GU10 4RR,483739,144548,0.185645833,1.189,0.0
SM7 3JH,527641,159762,0.12365625,1.453,0.029166667
SW17 8DA,527924,172074,0.060520833,1.453,0.029166667
PO14 4QH,452464,107172,0.144351064,1.189,0.0
RG41 5DR,476609,169479,0.205104167,1.189,0.0
SE21 8LD,531935,173374,0.883375,1.453,0.008333333
GU21 6LF,500017,158553,0.448020833,1.189,0.0
SO16 5SQ,440446,116133,0.044114583,1.189,0.004166667
TN22 5ET,547438,119962,0.35525,1.453,0.0125
IG8 9HX,540479,190886,0.22075,1.289,0.0
SS7 2EP,581868,186991,0.466239583,1.289,0.008333333
HA3 5RN,515054,190140,0.073614583,1.453,0.0
OX12 0LQ,440569,193080,0.514864583,1.189,0.004166667
CR8 5LD,531852,159650,0.058260417,1.453,0.008333333
E2 7AY,534401,182999,5.802614583,1.453,0.008333333
EN5 5QH,525798,197029,0.146125,1.453,0.0
SW2 4NJ,530064,173843,0.883375,1.453,0.008333333
RM17 6TX,563072,177581,0.117114583,1.289,0.0
SW19 8BQ,525261,172645,1.088635417,1.453,0.0
SS13 3JH,573795,188940,0.466239583,1.289,0.008333333
N1 9DY,530414,183040,5.802614583,1.453,0.0
ME14 2RA,575250,157256,0.114541667,1.289,0.004166667
CR2 9JU,533366,161037,0.058260417,1.453,0.008333333
ME10 3PJ,592253,164198,0.162083333,1.289,0.0
W8 6RH,525514,179110,1.24978125,1.453,0.0
CT16 1ES,631685,142065,0.163479167,1.36,0.004166667
E2 0BG,534604,182763,5.802614583,1.453,0.008333333
PO3 5DR,466092,102510,0.049885417,1.189,0.0
HP18 9UA,466046,215135,0.055614583,1.189,0.0
ME7 2DU,578727,167813,0.150145833,1.289,0.004166667
BN24 5AL,562148,105382,0.076489583,1.453,0.0
RG30 6AG,468262,174014,0.130697917,1.189,0.004166667
BN3 1FL,529651,104598,1.18546875,1.453,0.016666667
NW9 8TX,520692,188298,-1.080875,1.453,0.0
SS12 9AP,574639,193106,0.466239583,1.289,0.008333333
SL3 9DX,499174,176470,0.250177083,1.189,0.0
BN16 4AN,507335,104366,-3.331583333,1.453,0.0
SO23 7PD,448924,134126,0.770552083,1.189,0.0
E8 4FG,533775,183830,5.802614583,1.453,0.0
ME7 3RR,579580,164798,0.114541667,1.289,0.004166667
BN41 2LF,525415,106258,1.18546875,1.453,0.016666667
KT13 0RD,507600,163123,0.4899375,1.453,0.0
HA1 3SH,516201,186221,0.177635417,1.453,0.0
BN17 6JS,503331,103368,-3.331583333,1.189,0.0
CR6 9HQ,535281,157558,0.058260417,1.453,0.008333333
SL6 4HQ,487601,180637,-0.007625,1.189,0.0
SL2 5HX,498116,180733,0.102864583,1.189,0.0
OX49 5BT,469047,194546,1.0664375,1.189,0.0
SL4 3SJ,496615,175997,0.102864583,1.189,0.0
BN18 0RN,496197,111855,0.680041667,1.189,0.008333333
GU9 7SD,484201,147059,0.185645833,1.189,0.0
RG40 3ER,481270,167534,0.4395625,1.189,0.0
RG9 5JF,470706,181029,6.67753125,1.189,0.004166667
SO50 6BS,446969,119800,0.690291667,1.189,0.0
RG26 4LN,459756,161765,0.200083333,1.189,0.0
E10 7QF,536169,187327,0.171541667,1.289,0.0
KT17 2AY,521999,162930,0.1145,1.453,0.008333333
RG21 3AR,464298,151102,1.0271875,1.189,0.0
SO19 2BH,444873,112590,1.5491875,1.189,0.0
SO45 2QZ,442985,104738,0.044114583,1.189,0.0
RG31 6YR,466072,175847,0.130697917,1.189,0.004166667
NW4 3EU,522495,188207,-1.080875,1.453,0.0
OX14 2NT,451095,198964,0.49165625,1.189,0.0
SO18 2HP,444145,116167,1.5491875,1.189,0.0
RH3 7DE,520876,150407,0.413989583,1.453,0.0
BR6 9EG,546463,165511,0.4166875,1.453,0.0
SE7 7RE,540673,178339,0.196427083,1.453,0.008333333
NW1 3HF,529038,182366,0.795927083,1.453,0.0
GU20 6NE,492654,164908,0.553958333,1.189,0.0
EC1M 5UT,531628,182041,5.802614583,1.453,0.0
HP10 9QE,487303,190867,1.229729167,1.189,0.0
OX12 8FE,440701,188089,0.465875,1.189,0.004166667
HA1 4LA,513894,188550,0.087135417,1.453,0.0
CT4 6TJ,617693,143878,0.061166667,1.36,0.008333333
GU29 9QJ,487749,119854,0.37025,1.189,0.0
BN7 2HZ,542215,111346,-5.02471875,1.453,0.0
NW7 2DA,522989,191547,0.1208125,1.453,0.0
SE14 6EF,536683,177579,0.087645833,1.453,0.008333333
IG8 0PA,540665,192841,0.22075,1.289,0.0
W1G 7LB,528555,182047,0.795927083,1.453,0.0
SW15 3HF,524003,174341,1.24978125,1.453,0.0
BN21 3JG,561685,99155,0.1488125,1.453,0.0
PO30 4HA,438703,83497,0.636010417,1.189,0.0
NW10 2BB,522494,184363,-1.080875,1.453,0.0
HA5 5NT,512313,189096,0.3753125,1.453,0.0
GU47 8EG,483064,161688,1.3520625,1.189,0.0
SS17 7QG,570751,183571,0.466239583,1.289,0.0
RG7 3TZ,465406,164508,0.779854167,1.189,0.0
BN25 4LF,549129,98923,-5.02471875,1.453,0.008333333
NW3 6UH,526351,185875,0.795927083,1.453,0.0
SE1 7BA,531311,179693,5.802614583,1.453,0.008333333
TN4 9EW,558725,141298,1.194522222,1.453,0.0
SO16 8EX,439670,116199,0.044114583,1.189,0.004166667
HP18 0ZD,479542,215481,0.880864583,1.189,0.0
HP8 4LE,498287,193356,0.400927083,1.189,0.016666667
GU15 4BS,487662,161050,1.3520625,1.189,0.0
PO33 2AX,459550,92788,0.5180625,1.189,0.0
NW6 6NU,524493,183505,0.083416667,1.453,0.0
GU16 8RJ,488512,159284,0.851354167,1.189,0.0
RH19 1NS,537783,138661,0.926635417,1.453,0.0
SP11 7QP,435593,143275,0.072,1.189,0.0125
HA4 9JD,511431,187086,0.087135417,1.453,0.0
N16 7AT,534164,186121,5.802614583,1.453,0.0
KT4 8FL,523132,166402,0.930385417,1.453,0.008333333
GU19 5QR,491048,162251,0.553958333,1.189,0.0
WC1H 9BG,531073,182317,5.802614583,1.453,0.0
SW15 2SF,523857,175007,1.24978125,1.453,0.0
RG26 3BJ,459873,161393,0.200083333,1.189,0.0
DA9 9AX,557224,174856,0.117114583,1.289,0.0
BN11 4NT,513791,103233,-3.331583333,1.453,0.008333333
PO9 6DL,473304,111016,0.049885417,1.189,0.0
SN7 7GB,428838,195394,0.16284375,1.189,0.004166667
PO40 9RU,434008,88211,0.139364583,0.743,0.0
GU28 0QS,496981,117556,0.680041667,1.189,0.008333333
BN8 6ER,549192,114496,0.325590972,1.453,0.008333333
SS7 4NN,576958,189547,0.466239583,1.289,0.008333333
HP9 1AP,494382,190807,0.147979167,1.189,0.016666667
RG2 9LW,475989,165605,0.25778125,1.189,0.0
RG2 7LX,473195,170848,0.10175,1.189,0.0
IG9 5JW,540373,193611,0.22075,1.289,0.016666667
E1 8PX,534036,181214,5.802614583,1.453,0.008333333
PO8 9PU,470083,113645,0.049885417,1.189,0.0
SE18 6JG,543435,178945,2.946239583,1.289,0.0125
CT14 9UN,636351,150823,0.163479167,1.36,0.004166667
PO22 8PH,493744,100109,0.055479167,1.189,0.0
ME14 5JY,578939,156631,0.329989583,1.289,0.0
RM18 8DS,564806,176284,0.117114583,1.289,0.0
KT7 0YL,515420,167316,0.211791667,1.453,0.0
PO10 8PX,476934,106722,0.24828125,1.189,0.0
PO4 9BH,465960,99329,0.532385417,1.189,0.0
BN21 4HD,560903,98563,0.1488125,1.453,0.0
BN21 4HD,560903,98563,0.1488125,1.453,0.008333333
CT20 2HZ,621699,135638,0.061166667,1.36,0.0
SE15 3LN,535122,175623,0.087645833,1.453,0.008333333
E2 6BQ,534132,182673,5.802614583,1.453,0.008333333
N17 9SR,534643,190354,0.054510417,1.289,0.0
TN5 7QD,570484,133333,0.16275,1.453,0.020833333
RH5 5DL,519888,142043,0.413989583,1.453,0.008333333
OX10 0SU,460318,189231,0.224510417,1.189,0.0
SW2 3BU,531639,173039,0.883375,1.453,0.008333333
N10 3UA,528692,188956,2.525052083,1.453,0.0
SO31 6UQ,451433,107870,0.144351064,1.189,0.0
MK18 1BN,470029,232973,0.151541667,1.189,0.0
RH6 0EL,523265,140357,0.68128125,1.453,0.008333333
CT6 5NU,617824,168198,0.558104167,1.36,0.016666667
NW1 0DR,529346,183766,0.795927083,1.453,0.0
KT4 8HT,522433,165911,0.930385417,1.453,0.008333333
SO40 8GA,433640,113241,0.465875,0.743,0.008333333
SE10 8TY,538092,177160,0.050947917,1.453,0.008333333
BN1 1HF,531050,104062,1.18546875,1.453,0.016666667
TN23 3FP,599469,143202,0.137166667,1.289,0.004166667
SS6 7AP,579885,190241,0.466239583,1.289,0.0
TW10 7BT,517818,172474,0.138270833,1.453,0.0
KT2 7QU,519616,169918,0.186958333,1.453,0.0
SP10 3WA,435003,145327,0.072,1.189,0.0125
